actor,id,mesh,x_cm,y_cm,z_cm,qx,qy,qz,qw,sx,sy,sz
MoonRock_022001,22001,1,55982.156460128,-19338.439798738,516.534984362,-0.022510393,0.019784780,0.458651964,0.888110478,0.437652429,0.438077982,0.439343056
MoonRock_022002,22002,1,52907.217495285,-18423.303079988,564.252031099,-0.005152131,-0.000187040,-0.942833656,0.333223826,0.163730192,0.163729497,0.163717611
MoonRock_022003,22003,1,55416.128628097,-18018.688822176,498.972547304,-0.000395208,0.018436012,0.236559462,0.971442010,0.221472661,0.221535362,0.221813534
MoonRock_022004,22004,1,55648.391811691,-19157.678079988,515.992486727,0.017648495,0.016507013,0.992693236,0.118220933,0.257831077,0.257802922,0.258581201
MoonRock_022005,22005,1,55714.236538253,-19161.486673738,514.091193926,-0.029102229,0.005143591,-0.784513299,0.619407369,0.244361455,0.244461222,0.244958511
MoonRock_022006,22006,1,55718.704311691,-18735.546732332,502.714526903,-0.010523863,0.013318544,-0.358257975,0.933468311,0.443953020,0.443984751,0.444470346
MoonRock_022007,22007,1,55827.114956222,-17968.859720613,485.022104037,0.004595073,-0.002804263,-0.056834437,0.998369104,0.250520419,0.250521826,0.250525401
MoonRock_022008,22008,1,55861.489956222,-18905.822611238,502.327049029,0.001611087,-0.016897040,-0.999597394,0.022736405,0.360037262,0.359825004,0.360639003
MoonRock_022009,22009,1,55876.052944503,-18727.258158113,498.553836596,-0.007874050,0.009616273,-0.470512047,0.882306036,0.451627747,0.451647763,0.451984450
MoonRock_022010,22010,1,55894.693081222,-18257.556009676,489.433610689,-0.001092563,0.003724291,-0.672857124,0.739762277,0.171540298,0.171540933,0.171518986
MoonRock_022011,22011,1,55967.569057785,-18668.493509676,497.971570742,-0.024676133,-0.007449404,-0.806791131,0.590274230,0.410007092,0.410181182,0.410503999
MoonRock_022012,22012,1,56003.030483566,-18612.463236238,494.926107180,-0.005657937,-0.021334913,-0.875720363,0.482313855,0.491327313,0.491494790,0.492318018
MoonRock_022013,22013,1,56012.283413253,-18118.115091707,490.447318804,-0.014897086,0.010308179,-0.814488808,0.579896370,0.110092008,0.110098601,0.110093615
MoonRock_022014,22014,1,56020.022671066,-18298.461771395,492.026555788,-0.002281323,-0.001320244,-0.982804200,0.184631953,0.361999710,0.361998987,0.361829123
MoonRock_022015,22015,1,56121.719448410,-18188.867044832,485.499322664,-0.025180735,0.020792262,-0.383698367,0.922880911,0.173762178,0.173602323,0.174480319
MoonRock_022016,22016,1,56431.521694503,-19022.302103426,499.359596026,0.008033001,0.023740302,0.872846836,0.487350254,0.414583720,0.414431466,0.415752641
MoonRock_022017,22017,1,56922.879116378,-18599.438333895,478.556001436,-0.009153921,0.002422460,-0.551799793,0.833922854,0.213899572,0.213900426,0.213952060
MoonRock_022018,22018,1,56995.767299972,-18444.421244051,477.182042849,-0.003106197,0.014023969,0.181317259,0.983319750,0.099372780,0.099366384,0.099469017
MoonRock_022019,22019,1,57142.691128097,-18097.802591707,467.890489351,-0.019172998,0.010664141,0.337752771,0.940979138,0.086743700,0.086756310,0.086935666
MoonRock_022020,22020,1,57261.966030441,-18060.290384676,467.659557116,0.001159798,-0.001762072,-0.084178761,0.996448436,0.092806497,0.092806481,0.092836585
MoonRock_022021,22021,1,53655.874721847,-17496.642923738,538.703096163,0.011012284,0.016045403,-0.488440885,0.872379950,0.348388732,0.348626695,0.348996720
MoonRock_022022,22022,1,54281.192104660,-15565.734720613,498.677718889,0.023001485,0.025314475,0.359309896,0.932591286,0.369160856,0.368769529,0.370759035
MoonRock_022023,22023,1,54317.996303878,-16028.063822176,500.360715639,-0.021721037,-0.020448030,-0.921690509,0.386777300,0.146802923,0.146937004,0.147482126
MoonRock_022024,22024,1,54401.956264816,-15820.361185457,488.795745623,0.000935629,0.021331712,-0.087448591,0.995940172,0.110655376,0.110699609,0.110914811
MoonRock_022025,22025,1,54454.092495285,-15934.460306551,490.323198092,-0.025564695,0.022698989,-0.015414560,0.999296549,0.150733368,0.150613894,0.151417798
MoonRock_022026,22026,1,54530.801479660,-15669.018412020,488.154256594,0.007709814,0.014778072,-0.005273943,0.999847165,0.272494881,0.272725652,0.272848962
MoonRock_022027,22027,1,54559.988491378,-15519.897318270,489.670312655,0.011606698,-0.013300924,0.909967546,0.414303554,0.239251470,0.239322408,0.239491403
MoonRock_022028,22028,1,54716.079799972,-15872.521829988,483.412587893,0.012571014,0.003565739,0.969623170,0.244254302,0.088039404,0.088038363,0.088087982
MoonRock_022029,22029,1,54835.440151535,-15932.128763582,480.938852083,0.013262619,0.017182287,-0.224552130,0.974220310,0.284574821,0.284812417,0.285342965
MoonRock_022030,22030,1,55269.839565597,-17500.768900301,496.247089159,0.004359783,0.026001034,0.622388437,0.782264388,0.437292987,0.436911850,0.438282743
MoonRock_022031,22031,1,55476.919643722,-17419.665384676,491.246497881,0.020206407,0.006448631,0.997714031,0.064162514,0.212760163,0.212850476,0.213381107
MoonRock_022032,22032,1,55582.974331222,-15963.696146395,460.484254610,-0.025988249,0.024709653,-0.987070419,0.156224302,0.143745266,0.143579749,0.144496420
MoonRock_022033,22033,1,55688.076870285,-17267.504740145,486.683833849,-0.003509077,0.006016164,-0.234009710,0.972209313,0.176309468,0.176282353,0.176312427
MoonRock_022034,22034,1,55732.363979660,-15830.493021395,457.578408968,0.016187582,0.022209146,0.331292331,0.943127832,0.370657768,0.370489157,0.371737001
MoonRock_022035,22035,1,55881.851284347,-15861.291361238,451.282060396,-0.013665750,0.026320555,-0.999548011,0.004924360,0.203844339,0.203754361,0.204778405
MoonRock_022036,22036,1,55905.374233566,-16004.772806551,447.496688616,-0.016520942,0.027344971,0.271971325,0.961774875,0.105651393,0.105770092,0.106190877
MoonRock_022037,22037,1,56103.897182785,-15873.754740145,447.572314989,0.036366452,0.006893899,0.733006393,0.679213945,0.393631695,0.393809062,0.395514183
MoonRock_022038,22038,1,56339.834682785,-16666.906595613,445.804775011,-0.010444612,0.025386673,0.007190790,0.999597279,0.336529165,0.336473359,0.337482927
MoonRock_022039,22039,1,56438.662807785,-16886.144876863,446.824634325,-0.002202435,-0.013508077,-0.933413678,0.358540915,0.062572257,0.062572476,0.062556983
MoonRock_022040,22040,1,56880.520717941,-16908.361673738,450.482499849,-0.011102334,0.035281888,0.951398006,0.305734787,0.191742436,0.191781796,0.192952145
MoonRock_022041,22041,1,52759.671108566,-13427.380228426,638.833415758,0.001236139,0.001723049,-0.449409383,0.893323407,0.419467314,0.419466771,0.419686577
MoonRock_022042,22042,1,54100.735561691,-15233.300638582,514.380061876,0.013467510,0.017434066,-0.681368695,0.731608762,0.144655796,0.144653970,0.144927875
MoonRock_022043,22043,1,54162.320034347,-15440.429544832,508.725250017,0.015846776,0.020039418,-0.138279652,0.990063654,0.315554616,0.315815187,0.316723996
MoonRock_022044,22044,1,55169.192592941,-13841.735697176,508.539045107,0.004325962,0.047483725,-0.803950713,0.592781438,0.116359637,0.116218194,0.116912483
MoonRock_022045,22045,1,55400.906460128,-14157.104349520,491.556537401,-0.033541199,0.000818139,-0.930684263,0.364281650,0.459338064,0.459482095,0.461504421
MoonRock_022046,22046,1,55807.717983566,-12275.536966707,549.876249087,0.012479415,0.026871160,0.602949475,0.797229036,0.330193755,0.330018766,0.331068508
MoonRock_022047,22047,1,55902.981655441,-13777.050638582,463.654029619,0.042604330,0.030550932,0.708724124,0.703535094,0.246627794,0.246533792,0.248666691
MoonRock_022048,22048,1,56056.045620285,-13819.006204988,455.458295595,0.008053174,0.031045179,0.242784039,0.969550026,0.246836717,0.246915431,0.247980179
MoonRock_022049,22049,1,56085.000698410,-13903.442240145,452.616775286,-0.004459204,0.035139370,-0.763695948,0.644603629,0.078327416,0.078226767,0.078583271
MoonRock_022050,22050,1,56226.895229660,-13961.657572176,446.649444353,0.002849772,0.027449545,-0.436270507,0.899392265,0.224764722,0.224729172,0.225419780
MoonRock_022051,22051,1,56599.343960128,-13900.463724520,430.473220598,0.002957480,0.029639822,-0.141369434,0.989508675,0.283625079,0.283781871,0.284730217
MoonRock_022052,22052,1,56620.999233566,-13736.352396395,430.127561342,-0.026236192,0.003828476,-0.999543747,0.014467323,0.342288456,0.342700542,0.343765436
MoonRock_022053,22053,1,56671.988003097,-14510.363626863,416.190684092,0.024395181,-0.004848528,0.981725019,0.188672609,0.108088384,0.108124426,0.108370849
MoonRock_022054,22054,1,56680.435268722,-14460.204935457,416.845309984,0.027680980,0.022739868,0.812841694,0.581382011,0.309996814,0.310069373,0.310772953
MoonRock_022055,22055,1,56873.452846847,-13787.805033113,417.761671793,0.001516377,0.025984191,0.269736375,0.962582366,0.133687487,0.133744710,0.134119119
MoonRock_022056,22056,1,56885.171596847,-15462.023783113,427.467906725,0.003921742,0.004280008,0.856897973,0.515453359,0.079996365,0.079996198,0.079962973
MoonRock_022057,22057,1,57015.481655441,-12641.381693270,431.834543001,-0.000267402,0.040050384,-0.696513915,0.716424638,0.412608076,0.412266496,0.414410745
MoonRock_022058,22058,1,57230.703823410,-14203.344583895,401.114785921,-0.000220847,0.025873811,0.608712235,0.792969049,0.457371531,0.457243867,0.458328155
MoonRock_022059,22059,1,57272.280971847,-13765.893412020,400.845086825,-0.036557246,0.009317380,-0.928338130,0.369817618,0.367514943,0.367558714,0.369979857
MoonRock_022060,22060,2,46789.517299972,-24002.062845613,413.461315882,-0.011115977,-0.017116843,-0.999109439,0.036929356,0.329306649,0.329331874,0.330048903
MoonRock_022061,22061,2,46641.738979660,-23821.179056551,411.576044810,0.013689141,-0.014091544,-0.591461683,0.806093738,0.260282033,0.260171100,0.260685454
MoonRock_022062,22062,2,45008.987514816,-22378.381204988,312.951195490,0.027457336,-0.060680563,0.509272139,0.858024389,0.438066667,0.439199366,0.446248609
MoonRock_022063,22063,2,45693.692104660,-21603.271341707,374.434244883,0.022788535,0.015892670,-0.908487407,0.416987693,0.081440846,0.081508339,0.081782198
MoonRock_022064,22064,2,45160.464565597,-20938.610697176,359.849584353,-0.028419925,-0.029371173,-0.381659478,0.923398985,0.303703634,0.304158921,0.305930128
MoonRock_022065,22065,2,44856.253139816,-20831.530619051,343.947351229,-0.012630598,-0.034366815,0.662239458,0.748397147,0.115595290,0.115450606,0.116039555
MoonRock_022066,22066,2,45221.768276535,-20721.679544832,360.889995348,-0.002214957,-0.032325745,0.581528239,0.812880709,0.349114719,0.348769931,0.350223678
MoonRock_022067,22067,2,45611.074917160,-20683.984232332,377.476346743,0.005940063,-0.021129613,0.296040197,0.954923273,0.446804007,0.446944247,0.447844849
MoonRock_022068,22068,2,44898.220913253,-19912.768412020,345.761120569,0.004884335,-0.056379888,-0.699177064,0.712705328,0.378819959,0.377882881,0.382114706
MoonRock_022069,22069,2,44666.909878097,-19824.804544832,323.831069719,0.005473849,-0.064604388,0.290692221,0.954617380,0.397357451,0.398401823,0.404890488
MoonRock_022070,22070,2,45309.195034347,-19820.983744051,372.224915278,0.038236821,0.016894601,-0.949581905,0.310719686,0.334605018,0.335233507,0.337375051
MoonRock_022071,22071,2,45431.631557785,-19757.787943270,382.212293398,-0.039143725,-0.014210706,0.966698669,0.252506451,0.075504060,0.075548693,0.076036665
MoonRock_022072,22072,2,45720.925991378,-19280.126810457,419.784271967,-0.016912173,-0.029825058,0.998643722,0.039181137,0.143988450,0.143885860,0.144545588
MoonRock_022073,22073,2,45097.158901535,-19275.378275301,384.944999468,0.038996277,0.030121968,-0.998344118,0.029681294,0.441707154,0.442155000,0.447192721
MoonRock_022074,22074,2,45232.022182785,-19138.598490145,401.260864985,0.029803672,-0.057441080,0.416858804,0.906664768,0.168840279,0.169307678,0.171999561
MoonRock_022075,22075,2,45842.959682785,-19014.733744051,436.915242922,0.023739521,0.031456389,-0.974931302,0.218988325,0.178552507,0.178646261,0.179869631
MoonRock_022076,22076,2,45269.033901535,-18979.064798738,413.515150797,0.041034422,-0.024184446,0.520040251,0.852812656,0.388773148,0.389454452,0.392448525
MoonRock_022077,22077,2,45405.606167160,-18953.124857332,421.078455698,0.033626463,-0.048078473,0.850961804,0.521940351,0.092957592,0.092845098,0.093688407
MoonRock_022078,22078,2,47103.079311691,-23916.430521395,419.299805414,0.000646726,-0.022591154,-0.764386452,0.644362144,0.392385301,0.392176927,0.393016982
MoonRock_022079,22079,2,47146.902553878,-23942.114115145,420.724571001,-0.022980320,0.028003697,0.881301793,0.471163291,0.417841166,0.418426919,0.420529349
MoonRock_022080,22080,2,48432.559292160,-20121.728372957,502.079332125,0.012181246,-0.013117239,0.896286914,0.443113218,0.435079642,0.435039058,0.435471079
MoonRock_022081,22081,2,48445.840542160,-20416.564798738,494.270026934,0.016533968,0.009250238,0.233461654,0.972181422,0.270340454,0.270314449,0.270751068
MoonRock_022082,22082,2,48545.828335128,-20694.189310457,488.902795565,0.006789230,-0.000085624,-0.262444120,0.964923304,0.124366548,0.124367745,0.124357207
MoonRock_022083,22083,2,48792.959682785,-18933.703470613,550.610244524,-0.007091708,0.051631846,-0.981548997,0.183971266,0.235358449,0.234848676,0.237999762
MoonRock_022084,22084,2,48816.873257003,-19187.365579988,538.450372469,0.028500336,-0.000358570,0.644891632,0.763742356,0.330915989,0.331081834,0.331909896
MoonRock_022085,22085,2,49006.167690597,-19339.489603426,530.655277025,0.024605569,0.010080683,0.014847601,0.999536140,0.469462908,0.469045837,0.470696847
MoonRock_022086,22086,2,49124.502651535,-19433.508158113,526.102102053,0.018239859,0.016163560,0.591097271,0.806232016,0.163275173,0.163268427,0.163625024
MoonRock_022087,22087,2,49407.864467941,-20216.015482332,489.277589571,0.007269093,0.015708039,-0.774074617,0.632857729,0.050759854,0.050760139,0.050831979
MoonRock_022088,22088,2,49477.371303878,-20406.518412020,487.045133364,0.000034912,0.024308506,0.276544036,0.960693755,0.201657076,0.201705134,0.202131662
MoonRock_022089,22089,2,49692.752163253,-19883.007669832,495.422828448,0.015469908,-0.017221524,0.323708388,0.945873660,0.498374719,0.498448311,0.499606213
MoonRock_022090,22090,2,49968.972866378,-20029.785013582,499.029624712,-0.015263870,-0.018576123,0.951890558,0.305493549,0.307164954,0.307045937,0.307762994
MoonRock_022091,22091,2,50156.387417160,-18939.660501863,540.472877276,0.009726912,-0.005689811,-0.804253002,0.594180209,0.237618674,0.237732041,0.237764080
MoonRock_022092,22092,2,50308.548061691,-19779.003763582,518.451583636,0.022730987,0.007151071,-0.926606650,0.375276271,0.081334166,0.081366728,0.081583741
MoonRock_022093,22093,2,50803.958217941,-18858.679056551,544.012010348,-0.020838086,0.003489969,0.952849540,0.302706705,0.366281045,0.366440353,0.366775760
MoonRock_022094,22094,2,51719.815151535,-23452.612162020,531.958902132,-0.000841987,0.001799012,-0.718262953,0.695768916,0.122808733,0.122808825,0.122804527
MoonRock_022095,22095,2,51840.530483566,-23369.579935457,533.383691561,0.004796625,-0.015609664,0.361631195,0.932178207,0.310976004,0.311045334,0.311438516
MoonRock_022096,22096,2,52898.220913253,-18741.454935457,570.094383013,-0.019172330,0.012389377,-0.587166210,0.809144466,0.152876881,0.152861338,0.153175577
MoonRock_022097,22097,2,48695.559780441,-18201.440287020,586.667716753,0.011407278,-0.030741744,0.881330769,0.471360685,0.233689111,0.233842691,0.234692026
MoonRock_022098,22098,2,46300.381557785,-18191.650247957,520.312059176,0.076365744,-0.046251849,0.080426333,0.992754071,0.395267382,0.394442139,0.408608570
MoonRock_022099,22099,2,48744.802944503,-17275.585794832,638.521087420,0.017108615,0.043417260,-0.677737436,0.733821644,0.258695528,0.258763561,0.260774799
MoonRock_022100,22100,2,47208.108608566,-17239.379740145,649.642837298,0.016973098,-0.029531072,-0.404954527,0.913702173,0.315422401,0.315232138,0.316697801
MoonRock_022101,22101,2,47774.246303878,-17076.891947176,681.771028292,0.013780368,0.015201713,-0.989288644,0.144523316,0.484861831,0.484908249,0.486146683
MoonRock_022102,22102,2,44779.153530441,-14475.243997957,577.226674807,0.005335129,-0.007009967,-0.989592762,0.143626468,0.069310399,0.069307197,0.069241184
MoonRock_022103,22103,2,44678.469936691,-13671.349954988,553.389966738,-0.023987784,-0.007762779,0.623791538,0.781184001,0.164322546,0.164300998,0.164742958
MoonRock_022104,22104,2,46681.497280441,-13417.407083895,572.994220507,0.020529024,-0.046173853,-0.983052444,0.176222661,0.093879642,0.093661232,0.094850201
MoonRock_022105,22105,2,44621.585171066,-13404.833841707,546.792209398,-0.028887235,-0.008777488,-0.354750676,0.934473350,0.202287308,0.202438358,0.203171686
MoonRock_022106,22106,2,44857.779018722,-12832.336283113,498.167312395,-0.064801754,0.040208130,0.248955545,0.965507729,0.204896597,0.205286169,0.210190210
MoonRock_022107,22107,2,46470.706264816,-12694.677591707,495.089423907,-0.043791296,-0.066008200,-0.370368273,0.925501260,0.422082027,0.424543177,0.434286758
MoonRock_022108,22108,2,44988.052456222,-12588.085794832,467.215526354,0.017183963,0.056965648,0.968709263,0.240960557,0.133129330,0.132651483,0.134829377
MoonRock_022109,22109,2,46195.620815597,-12435.693216707,467.468917620,-0.024299883,0.031842614,0.901679952,0.430544803,0.215233053,0.215593854,0.216855261
MoonRock_022110,22110,2,46023.404018722,-12061.962747957,446.104228747,0.013789577,-0.016686635,-0.948694878,0.315451157,0.221691604,0.221624017,0.222192136
MoonRock_022111,22111,2,45018.203823410,-11952.844095613,423.528111231,-0.002641957,0.002323632,0.722657031,0.691197827,0.341257233,0.341256384,0.341079960
